appId,ml_score,sampled_language,manual_label
com.ttxapps.onesyncv2,0.6503546723,es,Y
com.droid.call.recorder,0.9610025435,es,Y
com.thetamobile.auto.voice.recorder,0.5387846784,es,Y
com.tool.auto.recorder_apps.callrecorder,0.999312885,es,Y
com.aro.gpstracking,0.7155023036,es,Y
como.sgm.apolo,0.5994775118,es,Y
com.sand.airdroid,0.4949652041,es,Y
com.rubysparklabs.zooroom,0.4660317641,es,N
com.introv.gpsst,0.8516065898,es,N
com.unbrained.wifipassgen.app,0.4129225347,es,N
br.com.seutec.wifidados,0.4590700874,es,N
de.aynari.app.bluetoothtethering,0.4008119124,es,N
com.niros.isteppedinshit,0.6659672134,es,N
maxy.whatsweb.scan,0.476138794,es,N
appinventor.ai_yolopix_gaming.whatsmyemail,0.4102213215,es,N
com.cumberland.tutarifa,0.4188031854,es,N
com.apps_sols.unlock_old.techniques_guide,0.5186231958,es,N
com.tiqiaa.remote,0.6676708778,es,N
ir.remote.control.appletv,0.4391517728,es,N
com.sink.apps.mobile.location.tracker,0.679742236,es,N
com.maineavtech.android.grasshopper,0.575674637,es,N
com.pasap.rastrearcelularylocacionpornumeroguide,0.8476779448,es,N
com.koben.thumbs,0.5487094861,es,N
gruncode.el.juego.del.hater,0.419264522,es,N
com.teamviewer.quicksupport.market,0.5020895534,es,N
com.teamviewer.pilot,0.4512043765,es,N
com.mobincube.broma_super_susto.sc_3MJYP3,0.49543697,es,N
org.gobiernodecanarias.ceu.appfamilias,0.4803730224,es,N
com.greenchills.superbackup,0.984984131,es,N
com.ulka.sms_scheduler_trial,0.7211162828,es,N
vector.media.smsmirror.app,0.9729988745,es,N
co.kr.generic.simpleGPS,0.880018442,es,N
com.appsrentables.plataforma.android5adbbbb877f40,0.6547942403,es,N
com.luutinhit.secureincomingcall,0.4202872097,es,N
com.idea.screenshot,0.4030283973,es,N
com.geekslab.screenshot,0.4159901528,es,N
com.rayo.savecurrentlocation,0.6457772434,es,N
pc.keyboard,0.5003900828,es,N
com.roku.view,0.4075761549,es,N
us.remote.control.tv.television.toolmakers,0.4735185877,es,N
es.duocom.reloj_laboral,0.4421424204,es,N
com.contactos_contatos.recuperar.todas_contactos,0.9595437999,es,N
com.abaantech.audiorecovrry,0.7286189167,es,N
com.awal.audiorecoverypremium,0.5820947027,es,N
com.nouman.allfilesrecoveryapplite,0.7762206361,es,N
com.siaumal.android.contacts.recover,0.5982302724,es,N
com.sab.cnvrmy,0.4792547459,es,N
com.mobincube.tricks_location_real_time.sc_5W26W5,0.9663119049,es,N
com.app.realtimetracker,0.8121297581,es,N
com.kd.asistencia,0.4103751029,es,N
com.area730.puma.family.sim,0.4727386424,es,N
com.picoo.sms,0.4507068231,es,N
com.andromo.dev687679.app868100,0.4217754845,es,N
com.inpocketsoftware.andInfo,0.6672284895,es,N
v.d.d.answercall,0.4995831302,es,N
comp.hafid.sim2phone,0.4637736492,es,N
com.mlinuxgada.passwordhasher,0.4714617933,es,N
com.ky.next.dialer,0.5287346943,es,N
new.Live_GpsMaps,0.8065588046,es,N
marcus.myimei,0.4115523608,es,N
com.freemium.android.apps.gps.odometer,0.5848904271,es,N
com.sinwho.gpslocation,0.7036081715,es,N
location.gps.map.osm,0.6599571888,es,N
us.TV.freeRemote.TVRemote2,0.4574025251,es,N
za.co.globesoft.multilog,0.4234181017,es,N
com.gd.drivebussimulator.newbusgames.freegames,0.4889785652,es,N
com.appmaker.locationtracker,0.7096346478,es,N
com.tas.phone.number.locator,0.8978113197,es,N
com.sendgroupsms.MobileInvestigationPRO,0.4710148244,es,N
com.zahidcataltas.mgrsharita,0.6201692744,es,N
org.lds.ldstools,0.5262062368,es,N
com.idans.locationfaker,0.4459492216,es,N
com.jugadapper.localizarmovilpornumerogratisgpsespanolguia,0.9863667695,es,N
org.project.wgs84utm,0.4496701559,es,N
aws.apps.keyeventdisplay,0.4071403865,es,N
fr.free.julienGley.iTagAlarm,0.4133221932,es,N
com.lndapp.frasesindirectas,0.4285166568,es,N
com.JAdeveloper.imeidb,0.6173403903,es,N
com.imeicommunity.android,0.9293170236,es,N
com.leinapp.imagenesconindirectasfv,0.4387461991,es,N
com.xm.csee,0.544349446,es,N
com.appsshadeli.rastrearcelular,0.7615680548,es,N
com.apensueno.comorastrearunnumerodecelularubicarguide,0.9900117216,es,N
com.gaelappsdevelopers.comorecuperarmiscontactosguia,0.8472967689,es,N
com.quiritimayo.recuperarcontactosbarradosguia,0.7722858294,es,N
techsquad.homecallingscareprank,0.4732710443,es,N
com.darkoak.android.hardwarekeyboardcheck,0.4144267833,es,N
com.andromo.dev337735.app648848,0.4154146171,es,N
pt.bluecover.gpsegnos,0.5360422281,es,N
com.gps.gpstracker,0.5615743327,es,N
com.VirtualMaze.gpsutils,0.8422817202,es,N
com.discipleskies.gpsreset,0.9489401334,es,N
com.sinwho.gps,0.6817632593,es,N
com.raisingapps.gpsroutefind.tracklocation.nearplaces,0.576998051,es,N
com.phonetrackerfree.findmyfamily.gpstracker,0.824875549,es,N
net.xnano.android.gpsfakerunning,0.8494119504,es,N
gps.coordinates.share.sms.email,0.8093666117,es,N
com.eezgu.GPSkoordinatbulucu,0.6362497612,es,N
com.rsp974.coordonneesgps,0.8898059855,es,N
com.easytect.coordenadasgps,0.5500182661,es,N
com.google.android.apps.docs.editors.sheets,0.4054158171,es,N
com.geo_position_sms_android.gps_position_sms,0.5487374404,es,N
com.aventajdev.rastreadordecelularesporelnumerogratisguide,0.8609829573,es,N
com.musicabajar.localizadordecelularpornumerogratisguides,0.9624823728,es,N
flyp.android,0.425593827,es,N
com.ngapp.fakegps,0.4955062667,es,N
com.gsmartstudio.fakegps,0.5158862767,es,N
fake.gps.location,0.494795195,es,N
com.pe.fakegps,0.5588911823,es,N
in.vijaykhatri.exportimportexcelcontacts,0.4404296433,es,N
air.odd1apps.EscapeGamesHighSchool,0.427743323,es,N
tools.audio.sound.voice.recorder,0.9554115544,es,N
com.dsiastur.easy_database,0.4252058546,es,N
com.wAwake_9848338,0.4191300657,es,N
com.andromo.dev744619.app940386,0.7529696869,es,N
com.i45.launchdialer,0.4188679805,es,N
bahn.recoverdeletdcontacts.contactsrecoverypro,0.603860456,es,N
com.jmsoft.loveeverydaylite,0.4913807221,es,N
com.javieritis.comprobarimeicolombia,0.4169693685,es,N
com.amadav.deathroll.pan,0.421736517,es,N
com.devsoldiers.bodytracker.size,0.4203143051,es,N
dev.egl.com.intensidadbluetooth,0.4488879968,es,N
com.pzolee.bluetoothscanner,0.4390558761,es,N
com.apps4av.bluetoothgps,0.8997690927,es,N
com.bluetoothFinder,0.4043769621,es,N
com.fruitmobile.app.btexplorer.lite,0.5099126079,es,N
net.generism.linoteforandroid,0.4121109429,es,N
at.bikersos,0.6271746695,es,N
in.ajaykhatri.contactbackuptoexcel,0.5543488237,es,N
com.camera.secretvideorecorder,0.853290511,es,N
appinventor.ai_appreceduca2017.ControlAsistencia,0.4772180245,es,N
com.nll.asr,0.8562890178,es,N
com.drweb,0.510810735,es,N
com.callhistory.contacts.calllog,0.6782571261,es,N
com.gilapps.smsshare2,0.6844071006,es,N
com.redhard.mujerqueora,0.4292285811,es,N
com.mundoapp.stickercreator,0.487731925,es,N
dk.rodeo.app,0.4014813251,es,N
com.badli.free.apps.oriya.keyboard,0.4014813251,es,N
keyboard.theme.k820010515,0.4014813251,es,N
com.controlmovil.telcel,0.4733479419,es,Y
com.deowave.missedcallalert,0.5184108234,es,Y
niks.viks.trackers,0.4521399733,es,Y
pulvisapp.tk103_config,0.4841385635,es,Y
com.drweb.pro,0.5432001909,es,Y
com.google.android.contacts,0.5336061218,es,Y
com.fbegames.babyfree,0.4939785693,es,Y
com.yanwa.tracker,0.4234312916,en,Y
com.recordvideocall.recordcall.pro,0.7311694716,en,Y
toolmediaapp.videocallrecorder,0.9996881217,en,Y
com.photobyte.videocallrecorder,0.9958165864,en,Y
com.solutionrecorder.videocall,0.8006844676,en,Y
vidrecord.secretapp.videocall,0.7052696999,en,Y
incendo.vectir.androidclient,0.9734056944,en,Y
com.millitrack.thirdeye.gpstracker,0.4145892067,en,Y
vector.media.smsmirror.app,0.9729988745,en,Y
com.techinnate.android.smsforwarder,0.5189195985,en,Y
com.infoweise.parentalcontrol.secureteen.child,0.6438311104,en,Y
com.VideoAppStore.BackgroundScreenRecorder,0.6455808788,en,Y
com.mcafee.security.safefamily,0.9563639495,en,Y
bd.com.robi.vts,0.5242160627,en,Y
com.levstone.mobility.grouptracker,0.9333695438,en,Y
com.prey,0.706281591,en,Y
com.kw.gest,0.5430007932,en,Y
co.plano,0.5071371767,en,Y
com.phonetrackerofficial1,0.997153699,en,Y
com.parentalvalues.parentalvaluesparent,0.9225553691,en,Y
com.screentime.rc,0.9796801747,en,Y
com.appstock.vehicletracking,0.4100724995,en,Y
in.onelap.gpstracker,0.4842262439,en,Y
com.ntrackmoto.nitolniloy.ntrackmoto,0.4248503796,en,Y
com.jimi.tuqiang.tracksolid.itrack,0.4245526472,en,Y
com.mvt.apmkt,0.5447022356,en,Y
com.motosafety.android,0.6787531497,en,Y
com.mobitrack.mobi,0.5419168435,en,Y
com.lseen.analysis,0.6470743333,en,Y
com.kratosle.mylocmini,0.997105117,en,Y
net.location.tracker.app,0.9983708586,en,Y
com.liveoptic.onlinetracker,0.4302876838,en,Y
com.koshambi.dev,0.4856214842,en,Y
com.kiddoware.kidsplace.remotecontrol,0.999953014,en,Y
com.kiddoware.kidsplace,0.6022858634,en,Y
net.jroot3d.joneplustools,0.4001863973,en,Y
mediacominteractive.com.jelocaliseviewer,0.5226440288,en,Y
com.org.newjtrack,0.4586608637,en,Y
com.ip_camera_monitor,0.9083797747,en,Y
com.tracker.icar,0.4011951837,en,Y
com.hulahoop.android,0.5812664482,en,Y
com.appsfromthebox.HomeEye,0.7315884519,en,Y
com.digilogsystems.vehicletracking,0.6397626765,en,Y
com.gps_vehicle_tracker.tracker_tool,0.8357534995,en,Y
com.watchphonethomson.www,0.4759222495,en,Y
com.redaapps.appcallrecorder,0.9809584405,en,Y
com.vts.geotrack.vts,0.4624498714,en,Y
com.yottajoy.gdrive,0.5691928469,en,Y
com.finder_portal.app_tracker,0.6741944608,en,Y
net.onpus.revivesyncauto,0.5810290475,en,Y
mobile.trackme,0.53348396,en,Y
com.orbit.parenting.lookoutmykid,0.8699882358,en,Y
com.ultimatesoftil.trackeru,0.4619650339,en,Y
com.ajanks.findmyapple,0.7792611288,en,Y
in.fastrackerz.mobi.fastrackerzplus,0.5121597944,en,Y
com.appstock.familytracker,0.8928388813,en,Y
com.technopurple.effy.activity,0.592373339,en,Y
com.vts.digicon.vts,0.4839078231,en,Y
com.trackmyphone_pro,0.6949067864,en,Y
net.kayisoft.familytracker,0.9977863361,en,Y
com.crttrackerbysmssoft.crttrackerbysmsphone,0.9388815386,en,Y
com.cartrack.fleet,0.5525829851,en,Y
cam.camy,0.783845485,en,Y
ru.callina.app,0.8155602621,en,Y
com.CallRecord,0.9992778448,en,Y
org.skvalex.cr.unlock,0.4691760446,en,Y
com.lockscreen.recorder.callrecorder.pro,0.9979457377,en,Y
bhanupro.callrecorderpro,0.9492286383,en,Y
com.fsys.callrecorder,0.690784991,en,Y
com.nll.acr.license,0.4913511249,en,Y
com.cherinbo.callrecorder,0.4395112532,en,Y
com.recordcall.app.auto.callrecorder,0.9983911515,en,Y
com.turtleslab.callrecorder.automaticcallrecorder,0.9999019244,en,Y
com.lockscreen.recorder.callrecorder,0.9990787216,en,Y
ph.call.recording,0.9935611471,en,Y
com.api.callrecorder,0.9007160177,en,Y
com.eonsoft.AutoCallRecoder,0.878322957,en,Y
com.media.callrecorder,0.8609852287,en,Y
com.mercury9.callrecorderpro101,0.726721191,en,Y
com.kunalapps.callcube,0.73632214,en,Y
com.boost.safeandfound,0.9866923787,en,Y
com.idamerce.backupsms,0.5665784165,en,Y
com.fw.gps.axisitrack,0.4301436078,en,Y
com.droid.call.recorder,0.9610025435,en,Y
com.autocallrecorder.acr,0.9511715855,en,Y
com.gokoo.callrecorder,0.7874303634,en,Y
imagicalapp.call.recorder,0.9979652012,en,Y
com.akashgarg.callrecorder,0.7362735111,en,Y
com.callrecord.auto,0.9937199713,en,Y
just.caller.autocallrecorder,0.9997297736,en,Y
com.callrecorder.sam,0.9988415362,en,Y
com.ichano.athome.camera,0.4548503878,en,Y
com.call.recording.callrecord,0.9995747241,en,Y
com.darezhiko.allbackup.restore,0.692173999,en,Y
com.stonebridge.xumi.android.xumisecurity.pro,0.4639360126,en,N
com.pinflilloapps.wifipasswordproantihack,0.4311509812,en,N
us.only4prank.whistlefinder,0.5918975463,en,N
com.andromo.dev396765.app370023,0.4825774095,en,N
com.whistlemobilefinder.gesturephonefinder.phonefinderwhistle,0.7113273614,en,N
digitalphoto.whereismytrain.trainstatus,0.500920761,en,N
com.whats.appusagemanagetrack,0.4653315664,en,N
com.walmartfamily.walmartfamilywifi,0.626031647,en,N
com.vtech.mobile.kidconnect.frfre,0.8486856298,en,N
com.vtech.mobile.kidconnect.gbeng,0.9890242456,en,N
com.first75.voicerecorder2pro,0.4608455071,en,N
com.penta.voicerecorder,0.6027595149,en,N
com.myrepairid.varecorder,0.699864274,en,N
org.visorando.android,0.5216597901,en,N
com.gt.virtual.dad.family.simulator.real.mother.hero,0.7062230349,en,N
com.augmentra.viewranger.android,0.5325073191,en,N
com.vivashow.share.video.chat,0.5995128818,en,N
com.daytona.whatt,0.5594293509,en,N
com.link.autolink,0.5205855054,en,N
com.apps_tricks.unlok.device_method_free,0.4822013581,en,N
com.info.aps.techniques_guide_free,0.4370795775,en,N
com.illusions.samsunguniversalremotecontrol,0.8621987798,en,N
free.application.ac.com.ac2,0.5763247483,en,N
pl.netigen.organizer,0.4232012987,en,N
ir.remote.control.appletv,0.4391517728,en,N
com.ios.icloud.itunes,0.6338994218,en,N
com.tuneme.tuneme,0.538638673,en,N
com.bizlog.triplog,0.5809102844,en,N
com.punedev.filestosd,0.5076987194,en,N
trackwareschoolbus.parentschool.tracker,0.9440793194,en,N
com.phonehalo.itemtracker,0.6933322192,en,N
com.tracklostcellphone.findphone,0.999998306,en,N
com.trackingpath.tpschool,0.6836592896,en,N
name.markus.droesser.tapeatalk,0.4986422418,en,N
com.target.swi,0.4178291073,en,N
com.voicerecorder.sorcery,0.5474945254,en,N
com.supermodsapp.superteam,0.4006065763,en,N
com.ax.dashcam.speedometer,0.8604916541,en,N
is.smspunch.freesms,0.695224601,en,N
com.ep.smsarrow,0.4939854208,en,N
org.dmfs.carddav.icloud,0.4765865787,en,N
com.latitude.smartband,0.4002956763,en,N
com.voicerecorder.audiorecorder.callrecorder,0.5796337738,en,N
com.tuya.smartlife,0.4125124553,en,N
com.simplemanage.contactsapp,0.5049403079,en,N
com.obarbo.sscalculator,0.4390858056,en,N
com.jim.sharetocomputer,0.4810139807,en,N
com.vvaani.flashonshake,0.4224217195,en,N
com.screenrecorder.screenrecordervideocallrecorder,0.4108613268,en,N
com.cg.schoolbussummerschooltransportation,0.889254654,en,N
com.truetrack.schoolbus,0.6645578324,en,N
com.sec.android.app.voicenote,0.594480775,en,N
com.RethinkAutism.RethinkBehavioralHealth,0.4560602137,en,N
com.enigmait.mouseremoteplus,0.6258785105,en,N
com.romt.samsungsettopboxremotecontrol,0.4671868936,en,N
com.awal.audiorecoverypremium,0.5820947027,en,N
silent.recoverdeletedcontact.com,0.6176810905,en,N
com.mapapal.mapapal_free,0.9599991243,en,N
com.ellize.progkeys,0.4254961491,en,N
com.probikegarage.app,0.4465109291,en,N
com.kooapps.pocketfamily,0.4048385959,en,N
com.picoo.sms,0.4507068231,en,N
com.phonenumbertracker.location.mobile.call.locator.callerid,0.8027205965,en,N
com.customsolutions.android.phonelink,0.4795647045,en,N
gr.fangel.batterylevel,0.6122098047,en,N
com.wildanimals.penguinsimulator,0.8950816486,en,N
com.dataviz.pwp.ui.android,0.6246508257,en,N
com.area730.panther.sim,0.7065079266,en,N
com.wildanimals.pandasimulator,0.8670381861,en,N
com.a360technologies.adeelnasir.emtts,0.4055057651,en,N
com.pakraillive.PakRailLive,0.4227985282,en,N
com.sunpower.oneapp_tracking,0.8847103966,en,N
com.rr.offroaddriving.busdriver.hillsideschool,0.7181543367,en,N
com.arn.loc,0.8367312027,en,N
true.caller.livemobilelocation.locationtracker.numberlocator,0.4508096253,en,N
com.qlink.myqlink,0.4083509335,en,N
tech.innovogen.livebustrakerclient,0.905467788,en,N
com.sr.phone.number.locator.map,0.7252260331,en,N
com.mobile.number.locator.caller.location.bynumber.call.tracker,0.8043816662,en,N
diewland.settings.mobilenetworks,0.4023787716,en,N
com.malmath.apps.mm,0.4384623711,en,N
com.dmkho.lbldemo,0.470603266,en,N
com.jello.instagramlocker,0.4010389386,en,N
com.liveChat.livechats,0.4328144407,en,N
vnsupa.com.englishwithaudio,0.40583203,en,N
com.lge.media.lgxboom,0.4089740378,en,N
com.aw.ldlogFree,0.6821790745,en,N
keyword.toolapp,0.4153662638,en,N
com.swd.dealer,0.4605145758,en,N
com.snsipaddressfinder,0.4230285242,en,N
com.threecoderbrains.high.school.bus.driving,0.6337828991,en,N
com.freefirediamond.generatorguide,0.4153662638,en,N
com.app.guiafreefire22,0.5134708105,en,N
com.maps.voice.navigation.traffic.gps.location.route.driving.directions,0.4333124029,en,N
pt.bluecover.gpsegnos,0.4920962736,en,N
com.appfour.weartracker,0.4312481349,en,N
eu.basicairdata.graziano.gpslogger,0.7044508302,en,N
com.gps_hiking_tracker.advanced_hiking_tool,0.6173938687,en,N
com.vric.gpscamera,0.6546329596,en,N
com.trustbox.goguard,0.4133829655,en,N
com.wFreeVideoCall_8726121,0.4266599566,en,N
com.free.smspakistan,0.5284599103,en,N
com.hafizali123123123.Free_World_Sms,0.5456290289,en,N
com.gregacucnik.fishingpoints,0.5709908059,en,N
com.uvd.flp,0.7446558764,en,N
whistlephonefinder.findphonebywhistle,0.9996283943,en,N
com.backstagesupporters.fasttrack,0.4333335868,en,N
com.colpit.diamondcoming.isavemoneygo,0.9273801338,en,N
com.ingrails.eurokidstangal,0.4024170745,en,N
com.cybertools.metaldetectoremf,0.4731547036,en,N
pw.social.password.maryniexx,0.4573522628,en,N
com.pa.tethermonkey,0.7248616759,en,N
com.passwordmanager.droidpass,0.4271491646,en,N
bat.com.donttouchmyphonepro,0.7376192084,en,N
com.trackapps.theft.theft.theft.theft.theft,0.9983848287,en,N
com.fireshooters.touch,0.6601172367,en,N
com.visu.dont.touch.my.phone,0.7259243063,en,N
com.tickapps.touch.dont.touch.my.phone,0.9964781515,en,N
com.cuiet.cuiet.free,0.4622597903,en,N
confielder.dishtv_settopbox.remote_controller,0.5031877435,en,N
io.unlock.metropcs,0.5028938801,en,N
ru.otdr.deviceinfo,0.4827736076,en,N
com.aksym.androiddeviceidchanger,0.817317235,en,N
xyz.ivaniskandar.bluemoon,0.4031480038,en,N
com.granitamalta.cloudbrowser,0.4622354335,en,N
com.lenovo.anyshare.cloneit,0.4220411773,en,N
com.bluesoft.clonappmessenger,0.613088986,en,N
mobileclapphonefinder.claptofindphone,0.8725254743,en,N
com.clap.find.my.mobile.alarm.sound,0.4439479138,en,N
app.bat.clapphonefinder,0.5664885706,en,N
us.TopFun13.ClapToFindPhone2,0.5584087966,en,N
com.gw.city.school.bus.driver.simulator,0.616959527,en,N
com.childreward,0.4435942261,en,N
com.ydzlabs.chattranslator,0.4053272787,en,N
jp.co.canon.ic.cameraconnect,0.6227476784,en,N
com.zidello.cameraiphone,0.5847453241,en,N
com.azde.notifierforwhatsapp,0.412548404,en,N
com.callsimulation.callfromboyfriendsimulation,0.4729239447,en,N
barinov.calculator_free,0.4334909135,en,N
com.bpadashi.app.multisms,0.6299375077,en,N
mag.com.test.headset,0.569543465,en,N
edu.pki.CEEN.lab.bluebot,0.4642446828,en,N
com.Bee.dev.koke,0.4886564305,en,N
com.sink.apps.solar.battery.charger,0.8892734193,en,N
com.autostart,0.4069625116,en,N
com.heavenecom.smartscheduler,0.9057376212,en,N
com.aroundsound.audiorecorder,0.587921412,en,N
com.galaxynationgames.arctic.tiger.sim,0.9466354514,en,N
com.ralok.antitheftalarm,0.9795406053,en,N
abtech.com.tvremote,0.4223766945,en,N
com.islam.alquran,0.4677246612,en,N
com.akvelon.crm.atracker,0.4192714269,en,N
com.tracfone.mobiletransfer,0.4180338718,en,Y
de.abelssoft.sendtophone,0.6269895546,en,Y
org.kidsemail.kidsemail1,0.5494577622,en,Y
com.zuricate.vision,0.9670470788,de,Y
com.fsecure.ms.buhldata,0.7790701209,de,Y
com.watmobile.usage,0.5290095975,de,Y
com.ruptela.mobile.trusttrack,0.4768998002,de,Y
com.sink.apps.mobile.location.tracker,0.679742236,de,Y
com.trano.vts,0.6313723578,de,Y
LEM.TrackMe,0.5253331243,de,Y
com.movile.tracker,0.6232872514,de,Y
com.watzusage.write,0.5705227313,de,Y
in.trackinindia.login,0.472928929,de,Y
com.wbread.alarm.toddlerlocktimer2,0.6168384668,de,Y
com.whiznic.blackbox,0.4387056924,de,Y
com.tai.tran.contacts,0.5320212971,de,Y
com.smartgps.tracker,0.5625823816,de,Y
com.samsung.android.galaxycontinuity,0.5059024319,de,Y
com.safetygpsrackerclient.android,0.5139129341,de,Y
com.family.safe.kids.tracker.gps.phone.locator.android.parent,0.9635584487,de,Y
com.abvio.meter.run,0.4137069447,de,Y
com.record.my.call,0.9966315756,de,Y
com.securellc.phone.tracker.caller,0.9449132135,de,Y
org.mobilegpstracker.client,0.9982684462,de,Y
com.monect.portable,0.5153193984,de,Y
com.securekids.launcher_reloaded,0.7377822798,de,Y
com.calmean.parental.control,0.9774882994,de,Y
com.appstock.vehicletracking,0.6147429112,de,Y
com.fjsoft.myphoneexplorer.client,0.5352142328,de,Y
com.alterco.safewatch_kiddo,0.5561772027,de,Y
com.elegion.jet.kid,0.8089434132,de,Y
com.mobitrack.mobi,0.5419168435,de,Y
com.code.bluegeny.myhomeview,0.7118710388,de,Y
com.supra_elektronik.gpstracker,0.5323815795,de,Y
com.lokaytr.app,0.5973979055,de,Y
com.wovenobjects.locatoweb,0.6798323489,de,Y
com.kratosle.myloc,0.7965961452,de,Y
io.konum.mobile.android,0.754204985,de,Y
com.kidslauncher,0.7140561733,de,Y
net.frju.heimdall,0.5834566812,de,Y
com.uturntechnology.KeyLoggerrKeyStroke,0.6954500374,de,Y
com.as.keylogger,0.4432629091,de,Y
com.techlogix.home.security.ip.webcam,0.5749247317,de,Y
nfo.webcam,0.5257244178,de,Y
com.invoxia.track,0.6042608132,de,Y
com.myrope.icruises,0.5143477639,de,Y
com.appsfromthebox.HomeEye,0.7315884519,de,Y
com.gpstracking.common,0.4118157573,de,Y
com.globalsat.trackerpro,0.8988435789,de,Y
com.fst.apps.tfstracker,0.7929688639,de,Y
com.corvusgps.evertrack,0.9791824213,de,Y
com.gpsserver.gpsservermobile,0.7646733213,de,Y
com.fsp.android.c,0.4841043536,de,Y
com.watchphonethomson.www,0.4759222495,de,Y
com.google.android.apps.adm,0.6312904536,de,Y
com.glympse.android.glympse,0.7677460202,de,Y
com.geozilla.family,0.9997107325,de,Y
ru.laonet.lite,0.699891924,de,Y
com.crtfreegpslocationtrackersoft.crtfreegpslocationtrackerphone,0.6304190603,de,Y
com.fmee.fmeeservf,0.9022753244,de,Y
dk.tacit.android.foldersync.lite,0.6634378136,de,Y
com.workinfield.workforce,0.7257770385,de,Y
com.findmyphone.findmymobile.free,0.9999999366,de,Y
com.privotech.donottouch,0.9998298928,de,Y
find.my.cellphone,0.7996248447,de,Y
com.findmyphone.findmydevice,0.9999919356,de,Y
com.mspy.lite,0.9942336096,de,Y
in.synchronise.findfriends,0.7814143518,de,Y
com.wokkalokka.wokkalokkanew,0.9389590629,de,Y
io.familytime.dashboard,0.6304430648,de,Y
io.familytime.parentalcontrol,0.9547153517,de,Y
com.mm.family.tracker,0.9999986853,de,Y
com.family_tracker.app,0.9914796692,de,Y
com.position.familytracker,0.9790630417,de,Y
com.wtrack_android,0.524749258,de,Y
com.family.locator.familylocator.app.new.navigacijos.mb,0.9993680479,de,Y
com.jo.spectrum,0.9975889655,de,Y
com.fameelee.app,0.9993405215,de,Y
com.safeme.familylocation,0.9997162196,de,Y
com.sam.software.familygpstracker,0.9995779791,de,Y
com.mda.recover.deleted.messages,0.6314510136,de,Y
com.hvail.vehicle.usa.new,0.8464239933,de,Y
com.eset.parental,0.5257971569,de,Y
com.wherecom.elarisafefamily,0.5920920049,de,Y
com.sleekbit.dormi,0.5049992452,de,Y
com.digitalortung,0.5306469259,de,Y
corcanoe.gps.tracker,0.9614242704,de,Y
com.trackmyphone_pro,0.6949067864,de,Y
com.lps.contactexporter,0.5926262436,de,Y
com.gcm_celltracker,0.9659644119,de,Y
es.fastappstudio.whatsbackup,0.4664785604,de,Y
babyphone.zuev.com.babyphone3g,0.4944801163,de,Y
com.ttxapps.drivesync,0.7436602994,de,Y
com.ttxapps.dropsync,0.72778343,de,Y
com.gearandroid.phoneleashfree,0.9180835373,de,Y
com.aro.gpstracking,0.7155023036,de,Y
com.fw.gps.anytracking,0.5157735435,de,Y
com.fw.amparos,0.9541673258,de,Y
com.amazontracking.live.vehicletrack,0.4559483182,de,Y
com.fw.abl,0.5031507852,de,Y
batman.android.addressbook,0.4124559164,de,Y
nl.mygpstracker.mobileportal,0.4153662638,de,Y
com.hf.findlostdevice,0.7137694781,de,N
com.igor.wifi_time_tracker,0.4984451496,de,N
com.ngothieuquang.passwifiviewer,0.5317534004,de,N
com.sbacham.srinu.wifipasswordshow,0.5102079637,de,N
com.droid.developer.wifi.recovery,0.5190487229,de,N
com.pinflilloapps.wifipasswordproantihack,0.4311509812,de,N
com.hak.tracking.myphone,0.6413510118,de,N
com.Noobs.WhistlePhoneFinder.WhistlePhoneDetector,0.8725859578,de,N
com.kotlincodes.whatsdeleted,0.7434282816,de,N
com.zjw.wearhealth,0.4057056727,de,N
com.abvio.meter.walk,0.4439720114,de,N
magicalappzone.voicetofindmyphone.findphone,0.9540285412,de,N
com.digitalroyalstudio.virtual.boy,0.5008117763,de,N
com.augmentra.viewranger.android,0.5325073191,de,N
com.phongphan.vibrate.calculator,0.4427901627,de,N
de.unverbluemt.app,0.5410501764,de,N
unlock_any_device.password.q_apps_r.mobile_guide,0.4023524064,de,N
org.hackesta.tweet2pic,0.4222787967,de,N
com.digtuw.smartwatch,0.4397071425,de,N
com.tuneme.tuneme,0.538638673,de,N
com.gridinsoft.trojanscanner,0.4983712524,de,N
com.maineavtech.android.grasshopper,0.575674637,de,N
sodexo.sms.tariningtracker,0.4535510877,de,N
com.vi.order.trackersms,0.5863006882,de,N
com.timo.time,0.425991636,de,N
de.matlen67.stempeluhr2,0.4737393418,de,N
lillywebsites.ausreitbegleiter,0.5077986382,de,N
de.telekom.protectmobile,0.4963277089,de,N
com.tapmodapptm.tapmod,0.4289462484,de,N
com.talkingwhatsapps.free,0.6540974043,de,N
de.booknapp.aldi.modelanziehspass,0.4473617993,de,N
com.WAStickerApps.meme.stickers.forwhatsapp,0.5297334624,de,N
com.stickers.aufkleber_funny_memes_deutsh_neue_WAStickerApps_2020,0.5997576809,de,N
tr.solunar_forecast,0.497424362,de,N
com.greenchills.superbackup,0.984984131,de,N
com.argonremote.smstemplates,0.6908307304,de,N
com.adventnet.webmon.android,0.9671116279,de,N
com.supertext.phone,0.4423820406,de,N
com.duongnt.wifipasswordshow,0.5988337446,de,N
comp.hafid.savecontact,0.6943765221,de,N
com.rayo.savecurrentlocation,0.6457772434,de,N
viked.savecontacts,0.451073658,de,N
net.jolivier.cert.Importer,0.4059497689,de,N
com.mdv.RheinbahnCompanion,0.4853380399,de,N
com.utilityapps.contactsrestore,0.8415000359,de,N
